PIN2,HOUSE_UNIT,PROPERTY_TYPE
14174040611046,1,2
14174040611047,1,2
14174040611048,1,2
14174040611049,1,2
14174040611050,1,2
14174040611051,1,2
14174040611052,1,2
14174040611053,1,2
14174040611054,1,2
14174040611055,1,2
14174040611056,1,2
14174040611057,1,2
14174040611058,1,2
14174040611059,1,2
14174040611060,1,2
14174040611061,1,2
14174040611062,1,2
14174040611063,1,2
14174040611064,1,2
14174040611065,1,2
14174040611066,1,2
14174040611067,1,2
14174040611068,1,2
14174040611069,1,2
14174040611070,1,2
14174040611071,1,2
14174040611072,1,2
14174040611073,1,2
14174040611074,1,2
14174040611075,1,2
14174040611076,1,2
14174040611077,1,2
14174040611078,1,2
14174040611079,1,2
14174040611080,1,2
14174040611081,1,2
14174040611082,1,2
14174040611083,1,2
14174040611084,1,2
14174040611085,1,2
14174040611086,1,2
14174040611087,1,2
14174040611088,1,2
14174040611089,1,2
14174040611090,1,2
14174040611091,1,2
14174040611092,1,2
14174040611093,1,2
14174040611094,1,2
14174040611095,1,2
14174040611096,1,2
14174040611097,1,2
14174040611098,1,2
14174040611099,1,2
14174040611100,1,2
14174040621001,1,2
14174040621002,1,2
14174040621003,1,2
14174040621004,1,2
14174040621005,1,2
14174040621006,1,2
14174040621007,1,2
14174040621008,1,2
14174040621009,1,2
14174040621010,1,2
14174040631001,1,2
14174040631002,1,2
14174040631003,1,2
14174040631004,1,2
14174040631005,1,2
14174040631006,1,2
14174040631007,1,2
14174040631008,1,2
14174040631009,1,2
14174040631010,1,2
14174040631011,1,2
14174040631012,1,2
14174040631013,1,2
14174040631014,1,2
14174040631015,1,2
14174040631016,1,2
14174040631017,1,2
14174040631018,1,2
14174040631019,1,2
14174040631020,1,2
14174040631021,1,2
14174040631022,0,7
14174040631023,0,7
14174040631024,0,7
14174040631025,0,7
14174040631026,0,7
14174040631027,0,7
14174040631028,0,7
14174040631029,0,7
14174040631030,0,7
14174040631031,0,7
14174040631032,0,7
14174040631033,0,7
14174040631034,0,7
14174040631035,0,7
14174040631036,0,7
14174040631037,0,7
14174040631038,0,7
14174040631039,0,7
14174040631040,0,7
14174040631041,0,7
14174040631042,0,7
14174040631043,0,7
14174040631044,0,7
14174040631045,0,7
14174040631046,0,7
14174040631047,0,7
14174040631048,0,7
14174040631049,0,7
14174040631050,0,7
14174040631051,0,7
14174040631052,0,7
14174040641001,1,2
14174040641002,1,2
14174040641003,1,2
14174040641004,1,2
14174040641005,1,2
14174040641006,1,2
14174040641007,1,2
14174040641008,1,2
14174040641009,1,2
14174040641010,1,2
14174040651001,0,5
14174040651002,0,5
14174040651003,0,5
14174040651004,0,5
14174040651005,1,2
14174040651006,1,2
14174040651007,1,2
14174040651008,1,2
14174040651009,1,2
14174040651010,1,2
14174040651012,1,2
14174040651013,1,2
14174040651014,1,2
14174040651015,1,2
14174040651016,1,2
14174040651017,1,2
14174040651018,1,2
14174040651019,1,2
14174040651020,1,2
14174040651021,1,2
14174040651022,1,2
14174040651023,1,2
14174040651024,1,2
14174040651025,1,2
14174040651026,1,2
14174040651027,1,2
14174040651028,1,2
14174040651029,1,2
14174040651030,1,2
14174040651031,1,2
14174040651032,1,2
14174040651033,1,2
14174040651034,1,2
14174040651035,1,2
14174040651036,1,2
14174040651037,1,2
14174040651038,1,2
14174040651039,1,2
14174040651040,1,2
14174040651041,1,2
14174040651042,1,2
14174040651043,1,2
14174040651044,1,2
14174040651045,1,2
14174040651046,1,2
14174040651047,1,2
14174040651048,1,2
14174040651050,1,2
14174040651051,1,2
14174040651052,1,2
14174040651053,1,2
14174040651054,1,2
14174040651055,1,2
14174040651056,1,2
14174040651057,1,2
14174040651058,1,2
14174040651059,1,2
14174040651060,1,2
14174040651061,1,2
14174040651062,1,2
14174040651063,1,2
14174040661001,1,2
14174040661002,1,2
14174040661003,1,2
14174040661004,1,2
14174040661005,1,2
14174040661006,1,2
14174040661007,1,2
14174040671001,1,2
14174040671002,1,2
14174040671003,1,2
14174040671004,1,2
14174040671005,1,2
14174040671006,1,2
14174040671007,1,2
14174040681001,1,2
14174040681002,1,2
14174040681003,1,2
14174040681004,1,2
14174040681005,1,2
14174040681006,1,2
14174040681007,1,2
14174040681008,1,2
14174040690000,1,1
14174040700000,0,5
14174050030000,0,5
14174050060000,0,5
14174050070000,0,5
14174050080000,0,5
14174050100000,0,5
14174050110000,0,5
14174050120000,0,5
14174050130000,0,5
14174060010000,0,5
14174060030000,0,5
14174060040000,0,5
14174060050000,0,5
14174060060000,5,4
14174060070000,1,1
14174060080000,1,1
14174060090000,5,4
14174060100000,1,1
14174060110000,0,5
14174060120000,0,5
14174060130000,0,5
14174060140000,0,5
14174070010000,13,4
14174070020000,0,5
14174070090000,2,3
14174070100000,1,1
14174070130000,2,3
14174070140000,2,3
14174070150000,1,1
14174070160000,2,3
14174070170000,0,5
14174070180000,0,5
14174070190000,21,4
14174070210000,28,4
14174070220000,6,4
14174070230000,2,3
14174070240000,2,3
14174070250000,16,4
14174070260000,6,4
14174070310000,1,1
14174070320000,0,5
14174070330000,1,1
14174070340000,1,1
14174070350000,1,1
14174070360000,1,1
14174070370000,1,1
14174070410000,1,1
14174070420000,1,1
14174070460000,3,3
14174070470000,79,4
14174070490000,1,1
14174070520000,0,5
14174070531001,1,2
14174070531002,1,2
14174070531003,1,2
14174070531004,1,2
14174070531005,1,2
14174070531006,1,2
14174070531007,1,2
14174070531008,1,2
14174070531009,1,2
14174070531010,1,2
14174070531011,1,2
14174070531012,1,2
14174070531013,1,2
14174070531014,1,2
14174070531015,1,2
14174070531016,1,2
14174070531017,1,2
14174070531018,1,2
14174070531019,1,2
14174070531020,1,2
14174070531021,1,2
14174070531022,1,2
14174070531023,1,2
14174070531024,1,2
14174070531025,1,2
14174070531026,1,2
14174070531027,1,2
14174070531028,1,2
14174070531029,1,2
14174070531030,1,2
14174070541001,1,2
14174070541002,1,2
14174070541003,1,2
14174070541004,1,2
14174070541005,1,2
14174070541006,1,2
14174070551001,1,2
14174070551002,1,2
14174070551003,1,2
14174070551004,1,2
14174070551005,1,2
14174070551006,1,2
14174070551007,1,2
14174070551008,1,2
14174070551009,1,2
14174070551010,1,2
14174070551011,1,2
14174070551012,1,2
14174070551013,1,2
14174070551014,1,2
14174070551015,1,2
14174070551016,1,2
14174070551017,1,2
14174070551018,1,2
14174070551019,1,2
14174070551020,1,2
14174070551021,1,2
14174070551022,1,2
14174070551023,1,2
14174070551024,1,2
14174070551025,1,2
14174070551026,1,2
14174070551027,1,2
14174070551028,1,2
14174070551029,1,2
14174070551030,1,2
14174070551031,1,2
14174070551032,1,2
14174070551033,1,2
14174070551034,1,2
14174070551035,1,2
14174070551036,1,2
14174070551037,1,2
14174070551038,1,2
14174070551039,1,2
14174070551040,1,2
14174070551041,1,2
14174070551042,1,2
14174070551043,1,2
14174070551044,1,2
14174070551045,1,2
14174070561001,1,2
14174070561002,1,2
14174070561003,1,2
14174070561004,1,2
14174070561005,1,2
14174070561006,1,2
14174070571001,1,2
14174070571002,1,2
14174070571003,1,2
14174070571004,1,2
14174070571005,1,2
14174070571006,1,2
14174070580000,1,1
14174070591001,1,2
14174070591002,1,2
14174070591003,1,2
14174070591004,1,2
14174070591005,1,2
14174070591006,1,2
14174070591007,1,2
14174070591008,1,2
14174070591009,1,2
14174070591010,1,2
14174070601001,1,2
14174070601002,1,2
14174070601003,1,2
14174070601004,1,2
14174070601005,1,2
14174070601006,1,2
14174070601007,1,2
14174070601008,1,2
14174070611001,1,2
14174070611002,1,2
14174070611003,1,2
14174070611004,1,2
14174070611005,1,2
14174070611006,1,2
14174070611007,1,2
14174070611008,1,2
14174070611009,1,2
14174070611010,1,2
14174070611011,1,2
14174070611012,1,2
14174070611013,1,2
14174070611014,1,2
14174070611015,1,2
14174070611016,1,2
14174070611017,1,2
14174070611018,1,2
14174070611019,1,2
14174070621001,1,2
14174070621002,1,2
14174070621003,1,2
14174070621004,1,2
14174070621005,1,2
14174070621006,1,2
14174070621007,1,2
14174080020000,45,4
14174080030000,135,4
14174080040000,0,5
14174080050000,0,5
14174080090000,0,5
14174080100000,22,4
14174080140000,3,3
14174080150000,10,4
14174080160000,0,5
14174080170000,0,5
14174080191001,1,2
14174080191002,1,2
14174080191003,1,2
14174080191004,1,2
14174080191005,1,2
14174080191006,1,2
14174080191007,1,2
14174080201001,1,2
14174080201002,1,2
14174080201003,1,2
14174080201004,1,2
14174080201005,1,2
14174080201006,1,2
14174080201007,1,2
14174080201008,1,2
14174080201009,1,2
14174080201010,1,2
14174080201011,1,2
14174080201012,1,2
14174080201013,1,2
14174080201014,1,2
14174080201015,1,2
14174080201016,1,2
14174080201017,1,2
14174080201018,1,2
14174080201019,1,2
14174080201020,1,2
14174080201021,1,2
14174080201022,1,2
14174080201023,1,2
14174080201024,1,2
14174080201025,1,2
14174080220000,6,4
14174080231001,0,7
14174080231002,0,7
14174080231003,0,7
14174080231004,0,7
14174080231005,0,7
14174080231006,0,7
14174080231007,0,7
14174080231008,0,7
14174080231009,0,7
14174080231010,0,7
14174080231011,0,7
14174080231012,0,7
14174080231013,0,7
14174080231014,0,7
14174080231015,0,7
14174080241001,1,2
14174080241002,1,2
14174080241003,1,2
14174080241004,1,2
14174080241005,1,2
14174080241006,1,2
14174080241007,1,2
14174080241008,1,2
14174080241009,0,7
14174080241010,0,7
14174080241011,0,7
14174080241012,0,7
14174080241013,0,7
14174080241014,0,7
14174080241015,0,7
14174080241016,0,7
14174080241017,0,7
14174080241018,0,7
14174080251001,1,2
14174080251002,1,2
14174080251003,1,2
14174080251004,1,2
14174080251005,1,2
14174080251006,1,2
14174080251007,1,2
14174080251008,1,2
14174080251009,1,2
14174080251010,1,2
14174080251011,1,2
14174080251012,1,2
14174080251013,1,2
14174080251014,1,2
14174080251015,1,2
14174080251016,1,2
14174080251017,1,2
14174080251018,1,2
14174080251019,1,2
14174080251020,1,2
14174080251021,1,2
14174080251022,1,2
14174080251023,1,2
14174080251024,1,2
14174080251025,1,2
14174080251026,1,2
14174080251027,1,2
14174080251028,1,2
14174080251029,1,2
14174080251030,1,2
14174080251031,1,2
14174080251032,1,2
14174080251033,1,2
14174080251034,1,2
14174080251035,1,2
14174080251036,1,2
14174080251037,1,2
14174080251038,1,2
14174090010000,12,4
14174090020000,12,4
14174090050000,1,1
14174090070000,5,4
14174090080000,1,1
14174090090000,1,1
14174090100000,1,1
14174090110000,1,1
14174090120000,60,4
14174090130000,51,4
14174090140000,9,4
14174090150000,15,4
14174090160000,0,5
14174090170000,1,1
14174090180000,1,1
14174090190000,1,1
14174090200000,0,5
14174090210000,1,1
14174090220000,1,1
14174090230000,1,1
14174090260000,0,5
14174090270000,1,1
14174090310000,0,5
14174090320000,0,5
14174090330000,1,1
14174090340000,66,4
14174090350000,0,5
14174090360000,0,5
14174090370000,0,5
14174090380000,0,5
14174090391001,1,2
14174090391002,1,2
14174090391003,1,2
14174090400000,1,1
14174090411001,1,2
14174090411002,1,2
14174090411003,1,2
14174090411004,1,2
14174090411005,1,2
14174090411006,1,2
14174090420000,1,1
14174090430000,1,1
14174100010000,1,1
14174100020000,1,1
14174100030000,0,5
14174100040000,1,1
14174100050000,1,1
14174100060000,1,1
14174100070000,1,1
14174100080000,1,1
14174100090000,1,1
14174100100000,1,1
14174100110000,0,5
14174100120000,1,1
14174100130000,0,5
14174100140000,1,1
14174100180000,1,1
14174100190000,1,1
14174100220000,1,1
14174100230000,1,1
14174100240000,1,1
14174100250000,0,5
14174100260000,1,1
14174100270000,1,1
14174100281001,1,2
14174100281002,1,2
14174100281003,1,2
14174100281004,1,2
14174100281005,1,2
14174100281006,1,2
14174100281007,1,2
14174100281008,1,2
14174100281009,1,2
14174100281010,1,2
14174100281011,1,2
14174100281012,1,2
14174100281013,1,2
14174100281014,1,2
14174100281016,1,2
14174100281017,1,2
14174100281019,1,2
14174100281020,1,2
14174100281021,1,2
14174100281022,1,2
14174100281023,1,2
14174100281024,1,2
14174100281025,1,2
14174100281026,1,2
14174100281027,1,2
14174100281028,1,2
14174100281029,1,2
14174100281030,1,2
14174100281031,1,2
14174100281032,1,2
14174100281033,1,2
14174100281034,1,2
14174100281035,1,2
14174100281036,1,2
14174100281037,1,2
14174100281038,1,2
14174100281039,1,2
14174100281040,1,2
14174100281041,1,2
14174100281042,1,2
14174100281043,1,2
14174100281044,1,2
14174100281045,1,2
14174100281046,1,2
14174100281047,1,2
14174100281048,1,2
14174100281049,1,2
14174100281050,1,2
14174100281051,1,2
14174100281052,1,2
14174100281053,1,2
14174100281054,1,2
14174100281055,1,2
14174100281056,1,2
14174100281057,1,2
14174100281058,1,2
14174100281059,1,2
14174100281060,1,2
14174100281061,1,2
14174100281062,1,2
14174100281063,1,2
14174100281064,1,2
14174100281065,1,2
14174100281066,1,2
14174100281067,1,2
14174100281068,1,2
14174100281069,1,2
14174100281070,1,2
14174100281071,1,2
14174100281072,1,2
14174100281073,1,2
14174100281074,1,2
14174100281075,1,2
14174100281076,1,2
14174100281077,1,2
14174100281078,1,2
14174100281079,1,2
14174100281080,1,2
14174100281081,1,2
14174100281082,1,2
14174100281083,1,2
14174100281084,1,2
14174100281085,1,2
14174100281086,1,2
14174100281087,1,2
14174100281088,1,2
14174100281089,1,2
14174100281090,1,2
14174100281091,1,2
14174100281092,1,2
14174100281093,1,2
14174100281094,1,2
14174100281095,1,2
14174100281096,1,2
14174100281097,1,2
14174100281098,1,2
14174100281099,1,2
14174100281100,1,2
14174100281101,1,2
14174110010000,1,1
14174110020000,1,1
14174110030000,1,1
14174110050000,0,5
14174110080000,0,5
14174110100000,1,1
14174110110000,1,1
14174120010000,0,5
14174120020000,6,4
14174120040000,67,4
14174120050000,0,5
14174120060000,0,5
14174120100000,32,4
14174120110000,0,5
14174120120000,0,5
14174120131001,1,2
14174120131002,1,2
14174120131003,1,2
14174120131004,1,2
14174120131005,1,2
14174120131006,1,2
14174120131007,1,2
14174120131008,1,2
14174120141001,1,2
14174120141002,1,2
14174120141003,1,2
14174120141004,1,2
14174120141005,1,2
14174120141006,1,2
14174120141007,1,2
14174120141008,1,2
14174120141009,1,2
14174120141010,1,2
14174120141011,1,2
14174120141012,1,2
14174120141013,0,7
14174120141014,0,7
14174120141015,0,7
14174120141016,0,7
14174120141017,0,7
14174120141018,0,7
14174130100000,6,4
14174130110000,6,4
14174130120000,6,4
14174130130000,8,4
14174130140000,3,3
14174130150000,22,4
14174130171001,1,2
14174130171002,1,2
14174130171003,1,2
14174130171004,1,2
14174130171005,1,2
14174130171006,1,2
14174130171007,1,2
14174130171008,1,2
14174130171009,1,2
14174130171010,1,2
14174130171011,1,2
14174130171012,1,2
14174130171013,1,2
14174130171014,1,2
14174130171015,1,2
14174130171016,1,2
14174130171017,1,2
14174130171018,1,2
14174130171019,1,2
14174130171020,1,2
14174130171021,1,2
14174130181001,1,2
14174130181002,1,2
14174130181003,1,2
14174130181004,1,2
14174130181005,1,2
14174130181006,1,2
14174130181007,1,2
14174130181008,1,2
14174130181009,1,2
14174130191001,1,2
14174130191002,1,2
14174130191003,1,2
14174130191004,1,2
14174130191005,1,2
14174130191006,1,2
14174130201001,1,2
14174130201002,1,2
14174130201003,1,2
14174130201004,1,2
14174130201005,1,2
14174130201006,1,2
14174130201007,1,2
14174130201008,1,2
14174130211001,1,2
14174130211003,1,2
14174130211004,1,2
14174130211005,1,2
14174130211006,1,2
14174130211007,1,2
14174130211009,1,2
14174130221001,1,2
14174130221002,1,2
14174130221003,1,2
14174130221004,1,2
14174130221005,1,2
14174130221006,1,2
14174130221007,1,2
14174130221008,1,2
14174130221009,1,2
14174130221010,1,2
14174130221011,1,2
14174130221012,1,2
14174130221013,1,2
14174130221014,1,2
14174130221015,1,2
14174130221016,1,2
14174130221017,1,2
14174130221018,1,2
14174130221019,1,2
14174130221020,1,2
14174130231001,1,2
14174130231002,1,2
14174130231003,1,2
14174130231004,1,2
14174130231005,1,2
14174130231006,1,2
14174130231007,1,2
14174130231008,1,2
14174130231009,1,2
14174130231010,1,2
14174130231011,1,2
14174130231012,1,2
14174130231013,1,2
14174130231014,1,2
14174130231015,1,2
14174130231016,1,2
14174130231017,1,2
14174130231018,1,2
14174130231019,1,2
14174130231020,1,2
14174130231021,1,2
14174130231022,1,2
14174130231023,1,2
14174130231024,1,2
14174130231025,1,2
14174130231027,1,2
14174130231028,1,2
14174130231029,1,2
14174130231030,1,2
14174130231031,1,2
14174130231032,1,2
14174130231033,1,2
14174130231034,1,2
14174130231035,1,2
14174130231036,1,2
14174130231037,1,2
14174130231038,1,2
14174130231039,1,2
14174130231040,1,2
14174130231041,1,2
14174130231042,1,2
14174130231043,1,2
14174130231044,1,2
14174130231045,1,2
14174130231046,1,2
14174130231047,1,2
14174130231048,1,2
14174130231049,1,2
14174130231050,1,2
14174130231051,1,2
14174130231052,1,2
14174130231053,1,2
14174130231055,1,2
